,month,homes for sale,townhomes for sale,Homes in,townhouses in,Homes near me,zillow homes for sale,selling a house,house appraisal,home values,house valuations,property value,real estate values,home value estimator,how much is my house,home worth,house prices,rexhomes,zillow,real estate agents,best realtors,for sale by owner,redfin,trulia,realtor.com,Homes in Denver,selling a house in Denver,house appraisal in Denver,for sale by owner in Denver
0,2016-03,71.27975087120916,45.73185467629756,100.0,100.00000000000001,1.1525160346744947,9.873854251746984,98.21613825561097,99.99999999999999,85.20009026628551,100.00000000000001,70.2005231037489,65.70238773829882,28.789516346933265,77.64810453894823,80.89677340603004,36.577233654597535,0.0,31.122905027932887,83.02801087341922,79.2063492063492,71.95066727045098,13.663481592860265,97.08492154492961,32.60861229341612,83.90058011460616,78.68614199549451,28.60854137625142,90.45733074278881
1,2016-04,65.37777118706902,73.1210225289332,99.89268851051654,28.638918302516913,2.927375493228098,6.588619656956169,91.46656208091899,77.17559064466342,68.79544656737372,96.28165978085146,21.86573670444639,66.6999176641966,50.17562820859228,49.66061781410174,43.36167961915612,75.77494139098724,19.782327839329763,41.513966480446896,100.0,41.12942612942613,56.327748328494195,18.038511907649024,93.42299627093084,44.9125733348671,90.41004681999445,100.00000000000001,66.93068052211379,70.11657450306382
2,2016-05,67.31667531697181,36.40611154372874,86.21548147088279,64.9914474220087,0.0,3.3741718849260494,61.840540472153904,75.27009379081086,95.2760643899503,47.458236033770504,48.5318221447253,49.77515992146432,100.0,69.64953594680715,62.94502990600972,52.615785360770985,24.824022237012105,35.74301675977651,35.88819288500176,32.573870573870565,63.16826935883422,18.718533249260332,87.57527864720532,44.45339161777667,68.6270620984707,67.83809316183415,49.40818654162971,88.82827678971753
3,2016-06,59.772373396603996,92.56867431057157,81.72843039061382,55.88498818929706,5.284967778302519,13.172701697068703,76.1013132258799,67.88555146622342,100.0,44.057242081312495,70.92414995640803,90.79897396921909,85.93623345041881,49.93189269058509,33.46421450950078,65.36598072414688,4.063735661433659,42.670391061452534,38.09833353031557,42.985347985347985,57.792813190911275,12.829218606004758,95.71105395271005,38.48978104988684,55.316300582947875,48.00523217789406,14.402483842352039,72.61246450455836
4,2016-07,61.81508118929341,95.73856770763416,84.63585634568602,40.320925307485524,4.72889593077285,18.48262092748886,61.55208623263577,88.56226997506819,82.66887317586867,9.582659720974789,32.978204010462065,100.0,38.77870845717375,99.14577272937171,56.898726451560464,74.96327168533463,0.0,44.56536312849161,32.13449946814799,16.73504273504276,61.127833568631516,12.576029490226503,79.17919158738516,48.13451436021318,58.33374652037483,98.51028268294466,52.45976428842983,82.67075175609027
5,2016-08,49.26966708682431,55.53288042748582,63.62140506510232,82.31652683880428,4.496564542421414,16.33995825392504,63.03863768629337,47.055680873797925,27.492352439697044,18.639602419016825,44.53356582388841,20.07726898473621,34.7000810591732,33.897815948654056,77.2958457094031,29.090909090909093,16.376306620209046,33.40782122905031,47.813497222550524,48.77899877899878,40.94456727311474,6.674103894844059,60.858202402718824,38.518539821312125,58.262914456115936,53.586221931545666,0.0,80.22717082648333
6,2016-09,38.93378809223691,24.458258371150066,42.83874660180285,43.32491651054819,8.171970931915464,22.679008984481356,42.92274993041674,92.12275911195535,37.904317737325044,53.218370157475604,9.956408020924158,10.64823611375008,8.619292083220753,31.652583460313096,14.808560849574832,0.0,26.089339545080836,19.815642458100527,20.960879328684555,3.015873015873014,29.15079513065716,1.7509821991560344,53.715123906329104,31.640400322098195,48.378299888793634,61.98677421699004,13.439361297680895,86.05589597967419
7,2016-10,28.381404315266394,25.461185252812754,39.078552010301934,57.09375254541018,3.720349182650562,11.200653416825482,16.765770096910487,58.30701650243377,0.0,58.04442847733672,74.11508282476012,62.79688390651724,34.12050797081871,62.00766495821219,31.175489278593787,7.849960927324844,26.12379125396391,14.540782122905014,18.06524051530552,10.336996336996352,15.806717988332807,7.314352233593638,48.95410455855468,22.562214808849994,100.0,68.81476636872328,17.939424661006193,48.379913316395175
8,2016-11,6.636019870986871,14.200746489084622,12.197739304621564,26.952838641361907,0.14701625557975007,0.0,20.725690139419513,84.7204084055562,45.37636026277514,13.813544099155749,39.05841325196164,57.3342200266008,8.004593353147799,10.008311400470987,46.71847662448633,0.07814535035166159,0.0,3.525139664804442,10.30020092187685,71.81929181929182,11.523401081484266,0.0,32.05863212371006,3.015836496798144,39.55616628535405,36.654312913305716,56.29831453554684,77.28291735166641
9,2016-12,0.0,29.493031873472773,0.0,59.916917813798165,5.604899526196302,2.5002268808421846,35.01556134713179,21.89837350112785,31.516724336793487,16.22058559367703,0.0,27.764582937488132,41.85355309375845,42.532437549060404,54.66289620376776,9.861943214378726,13.440081431311897,0.0,38.65973289209313,7.820512820512819,13.594470046082947,0.6353979725469259,33.73722974578285,0.40358142566811495,27.553672996692157,14.432090691083488,35.92700544924596,77.17082648333582
10,2017-01,47.77489434270035,49.55828253806291,61.75990842752907,32.35806793190521,15.021557305869962,20.90389327525179,46.152678322916884,38.9742372076457,62.64480216639083,19.86707382791448,49.668700959023596,29.153207929571234,48.830045933531494,100.0,68.9018187736502,22.416254232873086,23.815526758798875,25.973184357541882,70.508214159083,51.74847374847373,34.005487333848365,32.734151428432796,66.35780470420534,25.09682119713178,51.038043901713365,92.80139524743844,36.72538334811809,95.39231803915712
11,2017-02,46.65233187513894,45.221664294728924,75.11804263843183,46.02916021829438,13.096634622709047,14.36609492694437,45.37081551580165,52.000474890181636,27.197733313274085,22.908807855817017,21.002615518744562,35.26980809424283,11.604971629289382,75.61642886826439,62.01733327908207,47.63740557436833,9.760012527894133,35.726256983240205,53.10247015719182,68.84615384615385,68.74750273034816,53.64019983508754,68.01677564638922,32.43605966486441,60.03725766580011,68.08371484630477,100.0,47.07069197429382
12,2017-03,58.237562096833784,74.59117639161147,71.1189011303477,64.950720860145,20.866405642986628,16.979762228877398,99.36742491333713,56.09640270687403,48.918058271902055,77.40853841087362,82.65911072362687,65.48071442143265,53.28289651445556,22.94292838343263,28.306953655857114,54.14951810367282,15.83212621853345,45.05027932960897,83.74305637631485,50.415140415140414,68.65427133001252,49.614395886889454,76.03788982201701,46.25464933471371,70.69748333675687,34.764915340454905,56.640476492206304,99.99999999999999
13,2017-04,58.262030103062216,66.08308047581957,75.66175418514811,72.6154598028834,17.544447660689528,26.207459842090955,76.27843425014557,65.55858957616053,29.14598064289649,53.22076522363936,88.34350479511767,95.60453480271075,40.35125641718453,64.73195733481097,65.96411278837928,86.14118259963516,5.4715577653368825,48.61452513966478,91.697198912658,44.27594627594624,73.68477131669373,53.70325459572196,84.32757961717647,46.07538632616281,56.31644933028279,54.08909236247375,82.25573438094031,36.51322672246302
14,2017-05,51.62007859420163,49.13536156386772,62.14050651023038,60.40563655616194,21.502460427489744,10.695162900444686,99.99999999999999,72.80066484625429,45.00651923173356,89.39584456020599,83.15605928509154,60.43764646272723,50.628208592272365,62.185436579397035,94.41551043658706,56.790830945558724,6.706338331441097,42.60335195530723,84.16853799787259,55.17704517704517,61.41551903252444,57.263423388465824,88.98116871713825,55.51976686222627,51.197416046295814,71.87704381948986,17.37422379926498,50.239127185771935
15,2017-06,61.52591384295985,70.825165811874,76.11961654027758,82.99258776574082,29.45885830070536,18.69044377892731,83.60997950456714,50.26712572717558,60.06970563161323,27.11214897311538,67.40191804707933,86.26258787763635,25.76330721426642,71.31066167982647,96.82630101314237,73.79004949205523,33.4807970872646,38.25139664804465,41.62628530906511,45.28693528693529,59.877200926986504,46.53926371441044,97.45679547966574,71.26998734614054,48.37121668236773,40.106096940629314,46.80015207198075,26.206845015692718
16,2017-07,64.95588344331557,55.87390241937646,76.85791958792382,53.06019385843443,27.178963725833732,26.621290498230337,81.89064041901771,52.31390241006768,59.96188756832649,37.533081851386186,48.39232781168265,23.282031794287168,39.005674142123766,33.37489033568828,77.04764617325148,74.27142485022125,22.76318365109815,46.48268156424581,53.2052948824016,47.81684981684977,53.472203723928644,51.34791676771596,100.0,67.02710993519685,59.08173311894825,74.05857132475829,51.61323026232415,71.10895232401735
17,2017-08,40.78001038036612,49.424021911334336,53.94190871369295,51.01409139040483,29.26842273648287,24.026681187040566,92.97841653804302,44.10542562032529,12.45424000802359,53.529728758756974,12.781168265039241,1.7733865349293811,39.536611726560395,56.93309322620868,58.92501118932336,48.04897108622038,19.970246251419184,29.55865921787705,66.27467202458337,55.311355311355314,55.921525798460365,41.31541931415822,71.83364839319472,65.7147513324897,42.099037392246714,40.84732214228616,41.97186668356356,64.14586758332088
18,2017-09,25.409653740639044,12.13313283746416,33.26656173987695,64.89370367353588,28.365758162068268,5.603956801887648,60.18572404544416,36.25192924136293,50.88636477608941,15.292497455242199,22.27550130775937,24.241560580150743,82.73439610915969,62.762617167659485,20.14891972169103,60.51575931232091,49.70833496456951,17.74301675977651,41.70901784659023,44.175824175824175,26.95985722276977,25.183101324149973,50.32177425186196,65.12519651827137,44.96065278830416,16.357822832642967,80.47775947281714,49.51427290390076
19,2017-10,20.367761548157404,0.2738916785264962,23.837458863928873,29.86234422090088,26.039397309526336,20.537253834286254,42.04853116064875,31.21928054137483,59.80642896544808,25.615232620801223,41.06190061028772,75.71727151814557,35.72007565522832,35.046405319296326,70.35846523172063,29.676478249544118,17.758289942449984,19.13966480446919,43.05519442146317,24.852258852258863,14.346980634506323,32.012416937478775,54.81731692956084,58.13106330764217,80.11885620382637,32.92783954654462,63.58636421239389,40.584367060230136
20,2017-11,14.569585526803536,14.335007115813141,13.092001716983845,46.485297711167235,12.711954782979618,4.8552500226880895,33.6745021634067,5.253472634453274,44.818464470186996,91.77893539309024,26.826503923278125,21.676483627842178,50.49310997027831,0.0,22.630915083207896,23.928106277676477,8.385859139490275,8.664804469273705,0.0,48.34554334554335,3.185850137183351,30.125624484648597,37.40431993554186,52.09747306261739,24.30956445363691,54.09490589346704,18.235965023444418,52.25676281572261
21,2017-12,13.656113294283301,5.633575897532296,13.100586636142538,14.946648203958631,34.98834534346958,10.36573191759689,18.116950482022204,5.442241481657305,11.649365628604329,30.529908388719264,20.472537053182222,38.58382418139212,45.23642258848961,21.166366532760776,56.79293648533189,39.537379525918254,8.612927220764975,12.234636871508243,2.4642477248551984,33.26251526251526,0.0,10.356501915894668,46.61956263493345,51.888492656927035,35.98481360542286,39.9912797035099,60.75275630465089,25.2742489911822
22,2018-01,41.59190331430253,37.77691254262771,51.92445271140363,67.11737395129104,34.67679276040158,26.563209002631822,67.04283798486877,47.21002018283271,39.48397773431617,42.03939883839291,7.881429816913695,29.435049718158222,43.71115914617671,65.78704345015477,54.02205313911381,34.17556655379005,28.320870688642692,33.2234636871508,19.938541543552773,53.77899877899878,33.81902453317706,38.62346607168841,68.38348466536513,72.46826948886073,41.64925378420301,78.96955163142214,74.87644151565073,0.0
23,2018-02,43.275005560910415,56.49284390859535,48.011160394906284,31.978496375335993,27.40215420710247,23.132770668844728,65.38549125781226,54.19090585302149,70.04287648563258,40.28501287348064,21.795989537925024,7.711064665273295,18.940826803566605,94.80768342799107,35.46812060056152,48.147955196665805,13.404846729045138,34.20111731843579,31.497458929204583,0.0,27.45931115313924,50.93854586021244,58.456516574214696,73.24954944591428,37.50557802506036,58.94193735920355,86.7950830059561,39.98654909580033
24,2018-03,49.4958107807517,80.44493971697847,54.20661038775219,53.35179604137819,37.80755343621931,31.350394772665396,79.99165000885601,36.31722664133919,23.91931197031235,47.42829770672415,60.94158674803836,4.132623978719362,13.94893272088625,59.71510366163372,49.95320828416814,52.091690544412614,68.5040911404299,45.21229050279331,64.10589764803214,52.97313797313798,56.713992701313245,57.95217538924189,57.82639685146737,82.36128685915867,45.16606577465484,40.22963447423878,74.59130655176784,60.49170527574353
25,2018-04,50.97204715652106,40.138556966783966,61.34210902847329,22.77266433167712,38.86408994652566,29.380161539159616,42.23577338630089,62.60002374450903,77.82959731207058,75.23621340039521,63.27637314734085,20.678953701944383,26.695487706025407,77.28217204598988,51.35695975912435,60.572023964574186,61.906588889323885,57.49497206703913,44.83276208485992,56.92063492063495,56.35438587144726,66.09303002376677,73.52257584678796,100.0,44.328830775115264,60.15260518857643,63.256874920795845,34.755641907039305
26,2018-05,51.60154222584708,13.395182728712967,50.8370296179711,67.99706768754582,44.777495086762436,31.568200381159812,75.5319956478833,71.22165499228304,78.62444210420739,68.34321298125862,25.353095030514396,56.29710557983407,25.50661983247771,93.72258392205765,34.522114171786654,43.64157332638706,51.4622401440708,53.150837988826765,51.06961352086043,20.085470085470085,41.41072427479291,60.53257020905079,62.95515820136975,79.41830591663788,40.972807570531,70.29285662379188,36.26283107337472,15.16215812285159
27,2018-06,52.33187513902266,26.23049864396765,53.412505365574475,44.26162743341207,36.093633358216906,23.881477448044294,69.43397181245412,42.829158257153026,45.000250739682,46.29064127896534,66.59982563208371,41.539996199886005,60.4228586868414,52.4253128318789,62.38352931602719,88.2781974472519,29.706768977802135,58.71508379888269,41.90403025647086,91.24542124542124,56.853839801816676,61.623902604646645,66.45697108680159,39.11288776410134,45.09523371039597,44.93859457888236,27.29692054239006,65.69272156628307
28,2018-07,57.55616519611462,35.63814075884096,60.29474889111455,46.94795145393826,47.17622145370892,27.939014429621594,75.63067736140256,50.347857058055354,25.92648312521945,31.23405784084791,15.025283347864004,44.34733041991261,32.893812483112676,33.51341367687125,28.905073849534134,71.38734045324298,27.504991582821127,56.547486033519505,37.0795414253634,56.64224664224662,45.715351216003725,61.61905223844403,50.59861373660993,36.822730932934554,35.650486262121134,50.630041421408364,41.64237739196549,67.0437901658945
29,2018-08,48.8062578779564,46.967052442200725,52.5468593504078,37.24851348049198,48.38053596185193,27.1258734912424,42.486273120619344,29.633147334678853,36.17421393109669,28.932399257529497,40.82824760244115,32.88681993793148,61.92920832207512,48.10223022579311,45.111282906782776,100.0,55.66691461457149,43.11173184357543,63.402671079068654,66.37362637362638,49.12895234543565,46.02997526313237,46.69600338818476,38.7486099927144,52.68843099894457,88.19853208342418,58.01546065137495,60.902705126289035
30,2018-09,32.49796099948088,25.83174458258364,23.597081127486064,20.765659363036562,52.46575968555284,20.47554224521285,33.703600617393235,3.395464798765289,39.52158868662539,43.23812945332618,25.368788142981643,38.425486097916306,33.79627127803298,35.09719721106343,29.547951336615583,57.79213336806467,46.2185334533923,27.635754189944024,8.695189693889617,32.74969474969473,36.59465650888366,36.05180191104429,33.27342031051476,29.084704168104572,34.55683918996449,12.813022309425165,7.806361677860852,66.2188013749813
31,2018-10,22.529102098316827,16.100534357294435,14.94491343539849,18.00928565610492,39.03014975852769,8.13594700063527,38.61491359024315,40.94146978511219,20.20836467579352,54.475779893419556,13.47863993025284,0.0,85.93623345041881,41.666666666666714,32.21304471660497,47.33524355300858,52.64064518654815,24.178770949720644,43.345940196194306,25.653235653235654,37.428411603313705,30.174128146675073,20.938568491947898,25.3805744085279,57.69271633883223,50.44691519511663,33.24040045621594,54.09505305634434
32,2018-11,12.285904945502978,14.167181332402464,6.87508942624126,38.633216583856,41.52866436112676,11.189763136400764,40.518964601098205,5.182239107206456,1.8479514567974604,46.865457158254,48.53530950305144,8.558173411869024,19.04890570116185,37.09539640762806,51.529885665459574,52.11252930450638,38.108287984966495,13.173184357541913,41.41354449828626,50.57387057387058,17.223835273434375,22.525100645098703,12.390632908777256,7.224203382031469,17.02802824782725,38.67451493350772,36.86478266379418,55.50739799730981
33,2018-12,19.05983539704893,0.0,10.90857061096014,1.4514946648203946,34.59223936988676,19.40829476359015,27.716909997216547,12.389884839130914,27.681660899653792,44.866774444644065,27.224062772449898,25.98644626005449,26.214536611726565,18.779147619707288,82.10115148309396,16.927324824172928,33.643659711075436,20.475977653631148,2.5682543434582072,31.841269841269828,21.800165152766382,24.624339137604906,9.093350687450332,6.361440239272959,22.832715913839877,34.49167938376574,23.78405778735268,33.560005978179646
34,2019-01,31.341291614146854,30.57382991863807,33.123479753899005,44.60373055306671,37.727570499245864,32.35774571195208,61.93795703550005,30.677905734298932,47.95271049596303,96.20980779594036,43.38273757628596,37.20944961682184,44.312348014050265,26.186683289467638,26.80148105952722,43.672831466527725,21.12124652546684,43.20670391061449,36.8396170665406,57.73504273504274,41.74369356170588,43.934617063588306,37.91048168004381,28.457762951033352,22.0004391587984,35.48433980088656,22.170827525028507,43.82005679270662
35,2019-02,36.81322755245779,54.55277785236706,39.2545428530548,49.31986641687709,41.14398452139733,37.83011162537436,54.10035171174819,19.233052356642517,26.91565117095425,83.75546374468594,35.963382737576296,45.13427069478752,26.81707646582005,95.37909221037089,77.90617243764495,29.80463662412086,94.12754962220575,53.03351955307255,37.353740692589525,60.74481074481075,28.95767294424762,78.53712955328126,35.839350460194005,31.467847693546496,26.916184418362477,39.662815202383555,30.230642504118602,49.67120011956359
36,2019-03,51.62749314154368,68.19365752799325,52.99184432679925,38.51592408568868,61.74682734350007,48.97903621018236,80.25100579438772,28.849578534963868,40.10330474900954,47.491766960062336,27.189189189189207,31.312939388181643,4.063766549581193,51.69229348478558,48.41925377385357,51.582182860119815,68.67791567161252,59.74748603351955,20.906512232596597,21.2039072039072,37.06880477344767,87.24838725323761,38.760626814176625,39.836650178304374,30.400413659255264,37.64842671317491,54.304904321378785,52.06247197728294
37,2019-04,56.14665974642239,53.800918342686856,49.01988839605096,33.25731041785453,61.76815612669296,45.65750068064253,72.29321120416988,50.605484981597996,74.17381274760541,74.10334710496379,60.02615518744551,34.94521502311737,18.522021075385034,8.484554647458104,20.56597631932297,69.95050794477726,66.01808714716364,65.46927374301671,52.31651105070321,40.40903540903541,43.1355051810021,100.0,44.862458293305245,42.44411212086349,32.855453006466945,34.77944916793837,41.33823343049044,50.31385443132565
38,2019-05,58.14117298138939,31.567358556429696,54.09929889826873,34.62572289647308,72.21545117993875,53.34876123060168,70.80033399964576,40.43689896711385,35.6852715510756,85.35417040895756,100.0,56.550446513395414,12.672250743042422,23.092995336380866,64.67225454693414,49.91924980463662,70.4302548643464,78.9441340782123,50.63231296537052,40.20757020757021,41.490636903652,99.02992675947036,53.384569297674766,53.17592699106557,28.343450513178283,60.43892159000073,77.51869218096563,45.8078015244358
39,2019-06,65.99095425224283,53.457211138261584,55.73901845757618,31.06133420216669,72.95357942686509,49.4763590162447,80.28136939854751,49.1843761130238,51.050599267840056,29.59104245254774,31.569311246730564,39.47685097219585,54.13131586057825,75.31514060119144,56.524392724905454,47.214378744464625,89.59010296362997,75.22011173184356,37.42465429618247,5.169719169719164,31.981034069417447,87.01556967551042,34.10807069736696,43.23018520648798,32.23638076484458,38.636726982050746,35.3668736535293,12.31355552234346
40,2019-07,57.959516571513035,53.89490078139684,49.80683931892975,0.0,80.13376194030987,38.469915600326715,84.81819792009303,35.78891131425857,66.59520585727893,38.85396084066822,55.97210113339145,9.104439799860664,29.924344771683334,56.55792584383809,100.0,41.67231049752539,100.0,70.30167597765356,32.312965370523585,71.56898656898657,47.68386564023335,63.17116942329146,37.94663609036538,30.724912765059962,34.77146034466881,44.82959087275633,33.06298314535544,58.21999701091018
41,2019-08,56.28753614591815,56.40557450122179,42.41665474316784,33.58312291276371,81.3144624384893,39.8402758871041,63.25371321575868,55.94206339783925,23.86916403389995,31.12388479731753,47.67218831734961,47.61226170118438,66.86706295595786,64.98476243246995,5.185742767628298,58.166189111747855,68.8290333946678,57.86592178770948,33.50076823070559,42.820512820512825,38.267494206334405,46.068778192753555,36.27320338405281,32.25392077917093,18.39862869123597,29.242060896737158,38.436193131415514,34.568823793154976
42,2019-09,38.15377771187059,23.0015305711446,20.392044641579588,18.55013439765412,68.21554258900953,44.557582357745744,34.194478884643516,74.51976730381101,42.86645604533362,60.17124723070479,30.578901482127293,16.815504465133973,38.135639016482045,66.17721752782018,0.0,33.62333941130501,73.51368280938027,48.22122905027936,17.327739037938755,41.20879120879123,31.13928771210145,50.82019692486779,17.74561756897746,27.251811802599782,39.11275756309361,31.48608386018455,47.23862628310731,49.80272007173821
43,2019-10,22.873878549714476,6.319647700115553,11.260552296465875,6.825771768347316,62.75461234936546,41.042744350667036,38.40616381164436,30.529502552534723,14.303445163231459,57.69714388359979,46.381865736704455,10.410728988536327,8.27479059713591,41.256868449000365,40.53383244496888,26.621516019796815,60.53321849430377,38.89944134078212,21.19134854036166,40.14041514041514,15.825364268399895,38.64286753649901,0.0,22.22190268031745,40.009491496610636,18.399825594070194,16.886326194398674,71.31968315647885
44,2019-11,20.089716022836626,29.036545742595507,4.471312061811432,24.305612120224822,55.6437483812977,23.954079317542423,52.10774018876036,23.04404606434761,36.393611152901,48.24860786779236,27.288578901482126,41.84875546266389,23.351796811672525,21.89245971279496,6.182609757089992,8.069809846314143,52.018165446502,32.094972067039066,16.428318165701455,18.58974358974359,22.930928851122772,29.218606004753354,6.538783352443524,8.29307105333789,0.0,0.0,33.39247243695349,35.039605440143475
45,2019-12,22.54467264773487,29.037888348862793,3.2050364859064757,25.372648041052443,46.844101829704854,35.2935838097831,0.0,0.0,19.838523644751945,45.26435542781864,25.36181342632956,10.44397998606625,47.500675493109995,37.756845361776854,50.54319078813532,13.134670487106035,40.844066867635,31.166480446927324,24.10235196785247,24.7252747252747,12.018859380410746,26.816704661201953,6.535684402987393,0.0,9.264125684414822,7.697115035244579,29.126853377265235,50.017934538932906
46,2020-01,54.170682879810045,50.2497247657152,35.09801116039492,94.0620672802802,70.47487012294519,51.42027407205735,69.06075251132306,31.710791879377894,17.9078280928739,71.94778755763129,30.74978204010462,78.18734562036863,38.807079167792494,33.88050053100618,63.83814135167026,8.528262568377187,57.491289198606246,56.44692737430168,42.99137217822951,100.0,23.84992408300259,54.99345200562642,9.353662441765572,21.100310594731347,17.552185523342715,47.64188649080735,15.543023697883658,49.469436556568525
47,2020-02,45.47341884777927,76.9138852340163,34.454142223494074,27.22977926203471,81.69533356693428,41.26054995916145,54.11300321348146,40.816811112430244,27.88099894689327,33.4351236452907,76.39058413251962,89.58768763062893,0.0,82.36944175093512,64.80449200471986,32.987757228444906,71.8278980542614,60.52513966480444,55.24760666587875,19.743589743589745,27.83889614022003,79.87098025900957,21.258793269081785,26.396717665554625,11.48541921957235,39.87355570089382,36.52895703966546,76.7897175310118
48,2020-03,22.218432564691796,21.13799307215166,8.962655601659776,19.612283131058078,52.20981428723775,40.21236046828207,47.28625287821653,41.780838181170566,11.353492803771047,36.5654751212502,29.734960767218823,67.9143707644563,51.0402593893542,37.88151636884153,40.28970175367215,34.38187027871851,48.94335042868888,35.532960893854636,14.18390261198438,24.24175824175827,15.364534775312379,47.0136295290294,7.300091935500539,10.579393381647968,6.13901500931442,0.02906765496688024,22.684070460017743,47.19025556717982
49,2020-04,42.46681990064499,24.451545339813634,25.726141078838197,44.32678993239391,72.0592940172763,20.537253834286233,39.46256420637131,44.034192093078474,35.97989067749856,20.11855577510329,14.908456843940726,38.59490784723543,0.0,71.47804405042258,92.3302274484274,57.660849179473814,43.718435579219374,49.8882681564246,11.996217941141708,18.6996336996337,19.514663967395663,38.26938933889508,17.405766111954712,8.211587867632922,4.752831511768761,20.645301940265966,0.0,40.26303990434913
50,2020-05,74.15585378512623,54.687038479095776,64.49563599942755,38.9134153294779,82.38394856716288,57.51701606316365,71.91619645251878,49.702006411017464,74.21393109673525,59.850308364768566,39.40889276373146,78.70669453416939,46.50634963523374,95.25788428683575,66.15941734141686,47.64782495441514,50.449829698939034,79.28268156424588,58.741283536224984,26.761904761904724,64.88905463360057,67.1368288305767,24.174904707304215,38.78983089842401,15.123354039906744,25.90509410653297,8.602205043720689,40.841428784934934
51,2020-06,95.7218061837325,98.1673424451545,79.57504650164546,54.50028508593306,90.35634302777312,75.62392231599964,69.54783532805341,82.92769796984446,82.68015646156158,45.158972516615776,31.316477768090678,43.92298435619736,77.6614428532829,61.14651152052461,50.095617854091245,59.95832247981244,58.38390165603099,88.5251396648045,50.79186857345468,17.832722832722837,81.1539383607256,68.32225833050396,27.875050357928664,49.92139269143751,24.80893050666174,19.998546617251648,24.86376885058927,32.297115528321626
52,2020-07,100.0,100.0,88.94691658320218,69.44693328989167,99.99999999999999,99.99999999999999,75.95582095594737,60.192330523566426,81.06915400431271,0.0,49.128160418483006,50.37526125783775,38.21940016211835,59.559264902802866,88.4343084998169,56.577233654597535,45.131738636808514,100.0,57.00271835480439,21.03174603174603,100.00000000000001,83.54270747441433,21.651326866858803,58.19433260477775,25.13475800225244,53.69522563767167,55.690026612596625,28.373935136750855
53,2020-08,87.9795358493364,65.58900136945832,73.01187580483617,50.948928891422995,84.27306936424989,83.6391687085942,86.72857468181464,50.13890537813124,41.372047540243756,73.97161846596002,51.99128160418488,19.089239343846995,32.28857065657929,65.02285635129522,60.617650648980856,26.4964834592341,55.003719218572634,87.80111731843584,39.169128944569266,17.013431013431017,78.71393942622733,81.29213755638554,18.237317549350784,56.38253000498482,13.995707576905914,50.63004142140828,49.64643264478521,74.41488566731437
54,2020-09,63.96900719211081,9.864128245750663,38.71083130633855,28.093182373544025,79.44438519782446,54.55122969416462,70.05389539738361,48.39724563694645,31.52926132089658,54.7751631638824,35.292066259808195,20.40186205586168,29.424479870305326,62.433624232349885,86.39988607234406,17.31700963792653,44.41529969071761,70.74301675977654,76.45668360713864,56.95360195360196,62.054820063397344,49.464034534607364,3.031805551251459,42.717320449403694,9.541079055666899,7.114308553157471,32.220250918768215,82.4689881930952
